,0,ground truth,pred,R2&MAE,ground truth.1,pred.1,R2&MAE.1,ground truth.2,pred.2,R2&MAE.2,ground truth.3,pred.3,R2&MAE.3,ground truth.4,pred.4,R2&MAE.4,ground truth.5,pred.5,R2&MAE.5,ground truth.6,pred.6,R2&MAE.6,ground truth.7,pred.7,R2&MAE.7,ground truth.8,pred.8,R2&MAE.8,ground truth.9,pred.9,R2&MAE.9,ground truth.10,pred.10,R2&MAE.10,ground truth.11,pred.11,R2&MAE.11,ground truth.12,pred.12,R2&MAE.12,ground truth.13,pred.13,R2&MAE.13,ground truth,pred,R2&MAE
0,,-0.0115519,0.09992434,0.98993,0.04739025,-0.0232876,0.99718,0.2906216,0.25161856,0.97814,0.3206698999999999,0.31243366,0.99666,0.1809511999999999,0.16297673,0.9946,2.67352,3.0604832,0.69978,1.5394599999999998,2.0584047,0.88082,3.79222,3.5026946,0.87064,3.01767,4.362216,0.68499,2.82871,1.9399786,0.75646,2.5879,2.6703093,0.67768,0.614,0.41635135,0.87202,2.7858,2.269773,0.94426,1.7302000000000002,2.2629564,0.79881,1.92,1.1486146,0.74755
1,,0.34716285,0.25198874,0.038575902748035,0.1626452,0.20928785,0.0435083502458429,0.2495100999999999,0.34685463,0.1158708801530493,0.11962025,0.078907475,0.0536282283147471,0.5904336,0.4278074,0.0628476600193924,2.17155,2.7522922,0.7100266580232648,2.01385,1.6216613,0.4797516159011296,0.638,1.2591587,0.5024330460850398,1.68247,1.3033252,0.7091996937891245,4.67994,2.5883558,0.6475595872974397,1.6209000000000002,1.5876819,0.4353651060965326,1.2305,1.0666779,0.4823923281083788,0.5282,0.6901371,0.3369070344176557,1.4421,0.84831905,0.4161080077723095,2.2786,1.4088051,0.5411367368645138
2,,0.0266842999999999,0.03618626,,0.4063731,0.45316568,,5.0176834,3.9864,,0.05106915,0.13222373,,-0.01459425,0.029446233,,1.82774,2.1766798,,2.48974,2.9272983,,5.6759900000000005,3.9111233,,3.4752,3.1942618,,1.56587,2.219194,,0.2572,1.4360666,,0.9764,1.4972878,,6.319,5.0551105,,2.713,2.403547,,1.3473000000000002,1.6549628,
3,,0.1129223,0.16663828,,0.46155245,0.39248654,,0.27770195,0.32225585,,0.05690645,0.15222108,,3.09402625,3.0034475,,4.236190000000001,2.8652353,,3.02875,2.5055387,,2.34403,3.1463437,,2.68736,1.6936685,,1.66944,2.278173,,1.1597,1.3743318,,1.7680999999999998,1.8243308,,2.2407,2.263645,,2.4712,1.7638476,,2.0357,2.8319526,
4,,0.3488365999999999,0.3504721,,0.05201155,0.06620567,,0.0844240999999999,0.15139453,,0.0796853999999999,0.101983905,,0.45482175,0.44480073,,1.6972299999999998,1.6865901,,4.16449,4.1971674,,2.22292,1.8769963,,7.78658,2.7448487,,1.20152,1.330544,,1.8459,1.5116501,,2.8297,2.3568292,,2.3616,1.9338666,,1.8553,1.5871755,,1.3975,2.0463674,
5,,0.0417063,0.061917093,,0.2018153,0.22499105,,3.0287208,3.2622495,,0.28473,0.22219124,,0.3129421999999999,0.32280862,,0.4449999999999999,-0.029799558,,1.14636,1.3677871,,5.35381,4.3408856,,2.70417,2.8081675,,0.4479999999999999,0.29971284,,0.4155999999999999,0.2777442,,1.1394,1.019127,,4.7459,3.520022,,2.3686,1.9436163,,0.5985,1.2334884,
6,,0.0575003,-0.031484712,,0.24602425,0.20608354,,0.00456415,0.09660263,,0.332334,0.33978078,,0.0708063,0.12046549,,0.853,1.2797679,,2.17964,2.209926,,1.06918,1.0662572,,0.258,0.51902515,,1.24692,1.5351214,,0.7536,0.5403763,,0.5272,1.3656062,,0.668,0.8990623,,0.2360999999999999,0.39430898,,1.0682,1.3204097,
7,,0.26277585,0.24401632,,0.3245153,0.27213827,,0.357108,0.43279445,,0.32721515,0.33886722,,0.00536895,0.018674124,,1.1088,0.7427156,,2.62066,3.1813843,,1.81623,1.4922063,,2.05772,1.845112,,0.819,1.1415809,,1.0192,0.55121124,,1.7874,2.5478718,,1.3141,1.1513972,,1.39,1.49545,,1.0012999999999999,0.900251,
8,,0.0750965,0.072073445,,0.1545058,0.18354127,,0.0516058499999999,0.1278864,,0.1008039,0.11330758,,1.4669498,1.4301751,,1.56794,2.424005,,3.65092,3.8799276,,2.5469700000000004,2.8245826,,2.33846,1.7119747,,1.48245,2.4944992,,0.8205,0.9869991,,1.3525,1.7673323,,1.3213,1.6148006,,2.3461,0.9688408,,1.7105,2.5594954,
9,,0.076833,0.1146756,,0.19593125,0.16333577,,0.2609742,0.34415334,,-0.0801865,-0.015320882,,0.3211055499999999,0.26270884,,3.19504,3.7741866,,2.37908,2.84848,,1.5706300000000002,1.761371,,1.10407,1.0229241,,0.466,0.75997925,,0.501,2.0224261,,2.446,2.1798375,,1.4965,1.3206264,,1.1084,1.0078999,,0.43429999999999996,0.6798586,
10,,0.2014331499999999,0.16321434,,0.2184813,0.2798978,,-0.0201603,0.032050297,,4.1789589,3.77002,,0.3981916,0.3713355,,3.69527,3.2304206,,3.17692,3.3391016,,2.65855,1.5120667,,3.30081,2.5914886,,2.8533600000000003,2.6865914,,2.5571,2.2459915,,0.5911,0.98434204,,0.9887,1.3993872,,3.301,3.174849,,3.9693,2.7275655,
11,,0.2340501999999999,0.22467403,,0.1439106,0.13121206,,0.3042492499999999,0.41089356,,0.0574817,-0.055819094,,0.25216805,0.3060246,,3.59201,3.2505689,,4.69052,5.274923,,1.47308,1.679629,,0.603,0.1833775,,3.53291,3.896194,,1.553,1.0551984,,3.2948,2.7760508,,1.2381,1.0077149,,0.5243,0.47412917,,2.3314999999999997,2.5101285,
12,,0.23072135,0.18867642,,0.0836795499999999,0.16584358,,2.0838014,2.3164966,,0.07548095,0.1126568,,0.0512274499999999,0.0467227,,1.40567,1.4550196,,2.37873,3.1271098,,2.06738,2.9644732,,2.7613600000000003,2.1098511,,1.87726,2.6368442,,1.6525999999999998,1.3368518,,0.3092999999999999,0.8938774,,2.2073,2.7609587,,2.088,1.2031019,,2.3426,2.7931437,
13,,0.13381035,0.11285347,,0.15783605,0.19248787,,0.418842,0.37266868,,0.1963846,0.20633712,,0.28954185,0.30665183,,1.55372,2.349696,,3.4591100000000004,3.9447124,,4.11421,3.876595,,1.92054,2.224247,,0.0344,0.7911541,,1.5339,1.919384,,2.7929,1.8437406,,2.1435,2.0432158,,1.7486000000000002,1.3749294,,0.0315,0.5069118,
14,,0.0564613,0.06633441,,0.1143075,0.043599688,,0.16197965,0.17257018,,0.4847805,0.47913548,,0.1442989,0.20425747,,2.31283,2.1764684,,2.93609,2.1170769,,2.96697,3.7569983,,4.48178,2.3500726,,3.68387,3.1357133,,1.7317,1.8558168,,2.5464,1.8428907,,0.3377,1.3366243,,2.585,2.208528,,1.7375000000000003,2.7220712,
15,,0.3455017999999999,0.4050441,,0.0932698499999999,0.08534505,,0.39257155,0.3776316,,0.20348325,0.17380166,,0.44997085,0.4817075,,2.4678500000000003,2.8161685,,1.49868,1.4929587,,1.41206,1.656558,,3.11353,2.9709642,,2.1201,2.1815758,,1.9721,1.9067103,,1.3419,1.3222414,,0.7013,0.93691677,,2.4086,2.3340554,,2.6422,2.3754,
