,0,ground truth,pred,R2&MAE,ground truth.1,pred.1,R2&MAE.1,ground truth.2,pred.2,R2&MAE.2,ground truth.3,pred.3,R2&MAE.3,ground truth.4,pred.4,R2&MAE.4,ground truth.5,pred.5,R2&MAE.5,ground truth.6,pred.6,R2&MAE.6,ground truth.7,pred.7,R2&MAE.7,ground truth.8,pred.8,R2&MAE.8,ground truth.9,pred.9,R2&MAE.9,ground truth.10,pred.10,R2&MAE.10,ground truth.11,pred.11,R2&MAE.11,ground truth.12,pred.12,R2&MAE.12,ground truth.13,pred.13,R2&MAE.13,ground truth,pred,R2&MAE
15,,0.2658327,0.16964722,,0.1950705499999999,0.15840942,,0.31996505,0.15992363,,0.32646305,0.5373547,,0.0101862,0.11706094,,2.58783,2.3819804,,4.86446,4.4082675,,3.43275,3.7713342,,4.2734700000000005,4.2293816,,5.403829999999999,4.182394,,2.2778515,2.3593524,,2.3751885,2.8344345,,2.5771627,2.437635,,3.2533187,3.4807787,,3.9457924999999996,2.70678,
16,,-0.0339866,0.0072722994,,0.18564835,0.090887465,,0.07171535,-0.064508416,,2.4127013,2.1900706,,0.108177,-0.19123426,,3.93601,3.7440507,,4.85948,4.2974644,,2.19695,3.0212665,,2.28925,3.1486979,,3.5987600000000004,4.379909,,1.6950982,1.1657956,,3.6756969,3.054368,,2.4887377,1.2257998,,2.5922128,3.7158566,,1.3018481,1.8180238,
17,,4.14587205,3.6216953,,0.17971335,0.241418,,0.2722554,0.22339891,,3.30719065,3.1558816,,0.03630555,-0.0007632598,,2.97288,5.286426,,8.95204,9.011789,,4.67117,4.836756,,5.06218,4.237482,,3.1827500000000004,3.0804539,,4.2306488,4.2721667,,5.6280133,5.5543647,,4.2917787,2.9083853,,7.3915443,7.7455163,,2.4773842,2.1719506,
18,,0.1724002499999999,0.088501126,,0.0163613,0.06298993,,0.38544885,0.29971173,,0.177481,0.43044072,,0.11322395,0.13451955,,9.27771,9.054287,,4.16906,5.268079,,3.34286,3.2926993,,4.37022,4.605212,,3.94108,3.157152,,5.648845000000001,5.8054457,,1.3643897,2.156666,,3.5010919,3.5900557,,2.9437244,3.8941636,,1.0871667999999999,0.8858612,
19,,0.1263322,-0.06288901,,0.17523165,0.23360741,,0.27125515,0.2246005,,0.0108565,0.06191712,,0.5446459499999999,0.30250517,,2.96549,3.386843,,9.19963,9.486211,,2.8801500000000004,3.8965461,,3.2765000000000004,2.645073,,9.67359,5.5478125,,1.0849803999999998,1.8232582,,5.7456238,5.792106,,2.257139,2.8899145,,1.9842053,2.2326264,,3.052762,2.2200716,
20,,0.05727015,0.092850626,,0.2188524999999999,0.23468399,,-0.0647118,0.008293726,,0.0531130999999999,0.046277337,,0.0783972,0.13973096,,4.46452,3.7195415,,1.73525,2.9854383,,2.85122,3.1815238,,3.3661200000000004,3.267394,,4.04392,3.901632,,5.121026,4.136062,,1.6223162,3.0293121,,1.6094127,1.8659842,,0.9496085,1.2359108,,4.3347853999999995,4.593309,
21,,4.18580915,3.3862083,,0.20366705,0.09717517,,0.0241233,0.08530185,,0.1767705,0.14454669,,0.0469655499999999,0.1469613,,4.53462,3.8950005,,5.44494,3.7077086,,3.01576,2.544624,,9.11512,9.190491,,4.43974,4.99925,,5.3860808,4.876427,,5.385234199999999,2.9692178,,2.2534334,1.6553707,,5.672560799999999,5.7595563,,3.0947907,3.434252,
22,,0.18222285,0.077990875,,3.9201118,3.167511,,0.33094865,0.10947743,,0.2736021,0.08937856,,0.0155612,0.04410652,,9.49151,9.082773,,3.64609,3.5173125,,2.7491100000000004,3.416226,,3.21768,3.7181869,,2.57388,3.1064818,,6.0114751,5.9066505,,4.642913,4.399457,,2.3035208000000003,2.6159031,,3.5511433,3.6158047,,1.7436938,2.0141022,
23,,0.10795905,0.1374222,,0.23179925,0.22667459,,0.14075835,0.1545106,,0.3266761499999999,0.27337387,,0.0260672,0.05328778,,5.52097,5.5022993,,5.505529999999999,4.571783,,3.86713,4.976475,,2.8231,3.5997143,,7.36427,5.9913654,,4.3406132,4.0606804,,4.004775700000001,4.410111,,0.9949351,2.69841,,3.5163065,3.9677181,,4.4302581,3.9725807,
24,,0.1200745999999999,0.21528378,,0.2755809999999999,0.25795722,,0.17958555,0.11739818,,0.1900473499999999,2.3554225,,4.4237974,2.9269123,,0.347,3.628674,,4.01511,3.661301,,9.13853,9.203641,,6.62913,3.9298491,,7.02824,4.277223,,0.2955049999999999,3.0007174,,4.3911677000000005,3.4371634,,5.7342271,5.8796883,,5.1476408000000005,3.9960127,,7.963900799999999,6.366887,
25,,0.1326603,0.054159578,,0.18499915,0.21625182,,0.13112495,0.18209891,,0.1227497999999999,0.1570254,,0.13714965,0.082129635,,3.99966,4.3465943,,3.34085,2.9915133,,6.25542,6.4586916,,9.01034,7.982993,,3.5678400000000003,4.0243063,,2.6450051,3.442145,,2.9255425,2.7061768,,5.248268400000001,5.218786,,6.0554736,5.804492,,2.929988,3.161103,
26,,0.0297200499999999,0.051948186,,0.0780889999999999,0.09339293,,0.0807895,0.032993145,,0.0382284,0.017197259,,0.2172331499999999,0.20934346,,2.89374,2.7048624,,3.51548,3.959045,,8.95175,9.658074,,5.50551,5.9533644,,2.65248,3.5692165,,2.2817496,1.9324678,,0.8557649,1.2809021,,5.5193001,5.242886,,5.068277999999999,4.0859895,,3.2094560000000003,3.3541448,
27,,0.21255185,0.10568315,,3.5794069,2.4459705,,0.13463305,0.03536532,,2.8882461,3.262666,,0.28644675,0.23660329,,4.410880000000001,4.831249,,1.78393,2.437653,,2.85187,3.0997996,,4.27622,4.3903427,,2.51296,2.456133,,5.9721385,4.67721,,2.6233052,3.2880301,,0.6240863999999999,1.3700829,,4.946062100000001,5.3263135,,2.4127834,2.4584262,
28,,0.31324325,0.21202606,,0.12680365,0.26501542,,0.1789254499999999,0.12905131,,0.133909,0.13196298,,0.17263435,0.114658274,,3.69991,3.697314,,8.93815,8.277853,,9.24057,9.205203,,3.96805,3.2758045,,9.43477,9.997888,,3.2313573,2.4007947,,6.1533907,5.6235695,,5.781698100000001,5.9094534,,3.9402906,4.239989,,5.763013,5.7447515,
29,,0.04886265,0.00036584958,,0.0721437,0.029168546,,0.364142,0.15534486,,0.20736995,0.2231317,,0.05285985,0.1930475,,2.77195,3.4665604,,3.77646,3.6734803,,3.67096,3.1322756,,1.78793,2.8843412,,2.97745,4.3093457,,1.3840304,2.2499318,,0.7218149,1.9101034,,3.3011031,3.2823117,,1.8288815,2.147234,,0.8526443,2.5357757,
30,,0.1727218499999999,0.09325215,,0.2042729,0.3567602,,0.408919,0.54458106,,0.23547255,0.12787944,,0.1381896,0.052526094,,9.55797,9.435976,,4.31188,4.3631244,,3.36403,2.9964159,,2.60204,3.783156,,3.82983,3.7877781,,5.8444387,5.896818,,2.2507494,2.0353875,,2.8419726,2.7611697,,2.8364907,1.9229628,,2.6297815,2.5195634,
31,,0.17903375,0.081305355,,0.1701337,0.23051164,,0.05057275,0.08333308,,-0.0208061,0.008732923,,0.2049640499999999,0.30116412,,9.1111,9.056873,,9.74745,10.014068,,2.7288900000000003,2.9102497,,2.6455100000000003,4.4068036,,3.5590300000000004,5.408983,,5.720844,5.883103,,5.9093355,5.8833537,,2.5689809,2.393172,,3.5479764,3.5806956,,3.0207052,3.4044092,
32,,0.1786307,0.08606173,,0.0882986499999999,0.027123906,,0.09809455,0.22663361,,0.1673687,0.14345759,,0.01999145,-0.047574513,,9.21428,9.163919,,3.04147,3.0210555,,7.010719999999999,6.644353,,9.9363,9.927507,,2.60742,2.9572737,,5.778586,5.919224,,3.3508012,1.5955287,,4.2196127,3.9240775,,5.9644964,5.7645454,,1.0976111,2.6127477,
33,,0.02936665,0.12510723,,0.23839715,0.23778492,,0.384965,0.52881956,,1.05947955,1.3272058,,0.3430075999999999,0.31354046,,4.52553,4.339756,,2.38698,2.7114127,,3.78611,3.9368708,,5.12835,4.2738566,,4.58148,4.894847,,2.7708269,4.1385565,,2.7102832,2.1738024,,3.7190431,4.0225477,,3.7536631,2.792677,,3.0825116,3.625738,
34,,0.3733436,0.1843139,,0.26344575,0.1690157,,,,,0.1122917,0.16911137,,0.2254246999999999,0.21798697,,4.49043,4.496844,,3.4174900000000004,3.7192457,,,,,11.69857,8.147564,,3.18525,4.2242317,,3.5091368,2.8352995,,2.8670312,2.9065604,,,,,5.7116028,5.631255,,2.6034797,1.9652356,
