,0,ground truth,pred,R2&MAE,ground truth.1,pred.1,R2&MAE.1,ground truth.2,pred.2,R2&MAE.2,ground truth.3,pred.3,R2&MAE.3,ground truth.4,pred.4,R2&MAE.4,ground truth.5,pred.5,R2&MAE.5,ground truth.6,pred.6,R2&MAE.6,ground truth.7,pred.7,R2&MAE.7,ground truth.8,pred.8,R2&MAE.8,ground truth.9,pred.9,R2&MAE.9,ground truth.10,pred.10,R2&MAE.10,ground truth.11,pred.11,R2&MAE.11,ground truth.12,pred.12,R2&MAE.12,ground truth.13,pred.13,R2&MAE.13,ground truth,pred,R2&MAE
10,,0.53733745,0.37662074,,0.1143075,0.09939921,,0.2495100999999999,0.29086456,,0.34731125,0.3078198,,0.20592505,0.19902217,,1.42094,3.069025,,2.93609,1.127925,,0.638,1.5079458,,0.225,0.48835978,,3.85011,2.9874353,,1.1752,1.5764545,,2.5464,1.4453287,,0.5282,1.1163225,,0.2151,0.77483594,,1.81,1.8927763,
11,,0.07007405,0.05598592,,-0.0697327,-0.05464174,,-0.0317012,-0.04291758,,0.32033305,0.22994463,,0.06835265,0.066206135,,7.283600000000001,7.0736375,,5.7734,4.7134695,,4.98869,5.021986,,2.61127,3.8911982,,8.75159,7.996945,,4.2287,3.7399485,,4.0212889,3.675846,,3.147045,3.0161955,,2.7217,2.229756,,6.3407751,6.0734344,
12,,0.0711549,0.02301463,,0.23072135,0.14948583,,0.26277585,0.23687091,,0.07461485,0.06048401,,0.4677309,0.48989007,,8.81996,8.566032,,1.40567,1.2948706,,1.1088,-0.056669086,,7.354389999999999,7.1086297,,3.23179,2.5568917,,6.241639,6.1019936,,1.6525999999999998,1.0929339,,1.0192,0.7339164,,5.706315399999999,5.667677,,2.0171,2.1025581,
13,,0.09093765,0.17663985,,0.7016051,0.54513913,,-0.06189435,0.014673622,,-0.0416825,-0.07050896,,0.1439106,0.12641889,,2.01809,1.5947729,,1.90824,2.5649858,,0.941,1.0044731,,5.77524,5.7079544,,4.69052,4.987561,,0.928,1.2153949,,1.9175,1.75227,,0.486,0.9407259,,4.1754547,3.8113675,,3.2948,3.7613556,
14,,-0.03400285,-0.051316656,,3.81744335,3.807887,,0.1035268999999999,0.17774984,,0.0600807,0.017279226,,-0.0801865,-0.023748035,,5.38685,5.313564,,5.49557,3.9910367,,1.01015,1.1354489,,6.77287,6.841693,,1.10407,1.2919997,,4.0794005,3.861069,,5.606,4.0790825,,0.9943,1.1637719,,5.5773646,5.954051,,1.1084,1.3057306,
15,,0.44997085,0.39410126,,0.5904336,0.37508783,,0.17912335,0.2228823,,0.0844240999999999,0.098242536,,0.07548095,0.10503978,,2.1201,2.7903428,,4.67994,2.4322433,,2.0985,0.281626,,2.22292,2.699314,,2.7613600000000003,2.086764,,2.6422,2.378755,,2.2786,1.466533,,1.8225,0.37993115,,2.3616,2.0454812,,2.088,1.5933626,
16,,0.0575003,-0.048680402,,-0.0365234,-0.01623106,,0.18291365,0.10341534,,0.1626452,0.24632849,,0.85717965,0.7480962,,0.853,1.156416,,5.32581,5.078451,,1.5843699999999998,2.036609,,2.01385,2.1982446,,2.28643,3.0757437,,0.7536,0.25427154,,3.5519425,3.3525333,,1.8393,1.6417645,,1.2305,1.1226103,,2.0117,2.0455916,
17,,5.0176834,4.1312194,,0.2018153,0.308289,,2.67725815,2.8475618,,0.42165485,0.2810505,,0.06681615,0.07058797,,5.6759900000000005,5.8611293,,1.14636,1.5291883,,1.32009,2.3467295,,2.16373,1.5976771,,8.73964,8.164731,,6.319,5.3251357,,1.1394,1.181877,,1.479,2.0421634,,1.3925,1.0739441,,6.116162399999999,6.0181756,
18,,0.06771205,0.013629431,,0.0993538,0.11895943,,0.0417063,0.12339765,,1.4669498,1.58007,,0.07627645,0.078781106,,7.41743,7.52986,,6.97623,6.5141087,,0.4449999999999999,-0.04635787,,1.48245,2.4617567,,8.83643,8.2284155,,5.7177389000000005,5.766989,,5.7858086,5.6896334,,0.4155999999999999,0.35894766,,1.7105,1.6743565,,6.543434200000001,6.0354166,
19,,0.0462151499999999,-0.015990173,,0.20348325,0.2186423,,0.1815909,0.2318187,,0.25216805,0.1997816,,0.1659472,0.113735,,6.09718,6.3788247,,3.11353,2.8715165,,2.6048,3.076883,,3.53291,4.5988483,,2.6240900000000003,2.7659922,,5.2827495,5.232552,,2.4086,2.4118214,,1.7581,2.0500875,,2.3315,2.7039778,,2.3987000000000003,2.4079587,
