,0,ground truth,pred,R2&MAE,ground truth.1,pred.1,R2&MAE.1,ground truth.2,pred.2,R2&MAE.2,ground truth.3,pred.3,R2&MAE.3,ground truth.4,pred.4,R2&MAE.4,ground truth.5,pred.5,R2&MAE.5,ground truth.6,pred.6,R2&MAE.6,ground truth.7,pred.7,R2&MAE.7,ground truth.8,pred.8,R2&MAE.8,ground truth.9,pred.9,R2&MAE.9,ground truth.10,pred.10,R2&MAE.10,ground truth.11,pred.11,R2&MAE.11,ground truth.12,pred.12,R2&MAE.12,ground truth.13,pred.13,R2&MAE.13,ground truth,pred,R2&MAE
10,,-0.06331405,-0.05714547,,0.2007913,0.15795998,,0.1659472,0.16628748,,3.0287208,3.1685996,,1.27466615,1.5083574,,4.9644900000000005,4.803759,,4.58359,4.3885803,,2.6240900000000003,2.9902627,,5.35381,4.2810683,,3.011,2.8603747,,3.4108038,3.9334595,,1.5184,1.7401007,,2.3987000000000003,2.4181333,,4.7459,3.992742,,2.5583,2.013793,
11,,0.0519034,-0.007050745,,1.96713235,2.0628724,,0.0262439999999999,0.0811978,,0.1289557499999999,0.19113196,,3.5527409,3.6871538,,4.25331,3.379957,,1.56208,2.6016529,,2.10531,1.7151519,,0.183,0.26673245,,2.46232,3.5129561,,3.2912,2.6824777,,1.2706,1.3030155,,1.4516,1.0505416,,0.1532,0.5578605,,2.252,2.9747188,
12,,0.0775155,0.08938085,,0.09080205,0.08524153,,0.4063731,0.46456593,,0.4894826,0.4719867,,0.12725465,-0.003036134,,3.56679,3.2838092,,1.90154,1.7855473,,2.48974,2.697111,,2.29648,2.0047574,,0.1709999999999999,0.7671108,,0.4864,1.0357006,,1.395,1.218008,,0.9764,1.1956857,,1.8163,1.6822237,,0.1573,0.6096824,
13,,0.076833,0.1088441,,0.0708063,0.043601166,,0.0501428,0.12879497,,0.23355725,0.26931357,,0.3245153,0.16950977,,3.19504,4.147222,,1.24692,1.6395506,,1.3019600000000002,1.4146492,,0.749,1.4782445,,2.62066,3.8821332,,0.501,2.0523355,,1.0682,1.2304298,,1.0797,1.160791,,0.7731,1.6436642,,1.7874,2.7576337,
14,,0.34731125,0.32972026,,0.53733745,0.36776942,,0.0415250999999999,0.11413175,,0.19593125,0.19648176,,0.3507542999999999,0.17662996,,0.225,0.5973776,,1.42094,2.4405937,,1.67317,1.6273682,,2.37908,2.5366285,,1.3977799999999998,1.6676952,,0.2151,0.26085716,,1.1752,1.3279384,,1.1848,1.0233263,,2.446,1.7133487,,1.7498,2.4523537,
15,,-0.03414535,-0.04326596,,0.06227225,0.06173849,,0.32721515,0.33308494,,0.15636185,0.18209542,,0.3206698999999999,0.19445941,,4.41287,5.1251693,,2.54763,3.079382,,2.05772,1.5169221,,1.92384,1.7993257,,3.01767,4.9122596,,3.0345759,3.9846866,,2.2855,2.1170902,,1.39,1.5633042,,1.8887,1.2380081,,1.7302000000000002,3.02618,
16,,1.1469467999999998,1.1196694,,0.2074305,0.19646633,,1.7873012,1.8617988,,0.46155245,0.44474682,,0.45482175,0.35624453,,0.681,1.2163113,,4.20055,4.0170627,,2.79149,3.4104252,,3.02875,1.7204704,,1.20152,1.0012836,,0.6518999999999999,1.0616182,,2.59,2.3357944,,2.5127,2.6535666,,1.7680999999999998,1.8487661,,1.3975,1.3601108,
17,,0.37935835,0.37047932,,0.305436,0.2843847,,-0.04378765,-0.014631625,,0.2340501999999999,0.17590646,,0.0563769,-0.028871268,,1.42015,2.341735,,0.524,0.6150287,,5.51669,5.565081,,3.59201,3.197542,,1.29673,1.757064,,1.0353,1.1291536,,0.3613,0.88318205,,3.8944384,3.9188232,,1.553,1.5926136,,1.2692999999999999,1.7372901,
18,,-0.03904775,-0.04642977,,0.19592115,0.20449442,,0.1815909,0.188833,,0.2012178,0.2608468,,0.12027625,0.06506459,,5.7542100000000005,5.2306643,,3.57064,3.3457232,,2.6048,3.7589316,,3.15871,3.4941766,,3.68963,4.5932555,,3.9000133,3.965428,,2.4011,2.349807,,1.7581,2.463549,,2.7775000000000003,2.569624,,3.2124,3.5982153,
19,,0.1253609,0.096794285,,0.3511337,0.36714974,,0.3803014999999999,0.20537806,,0.05106915,0.035087507,,0.34701425,0.26692808,,3.15389,3.6438386,,1.3503699999999998,1.6642219,,4.41892,1.5508077,,3.4752,3.5333083,,1.29236,1.9737456,,1.6154000000000002,1.7613989,,1.1953,0.7556279,,3.7917,1.1596324,,2.713,2.6321707,,1.242,1.2302194,
20,,0.04739025,0.07372219,,0.1430443,0.17104667,,0.1035268999999999,0.16555637,,-0.0639555,-0.055564422,,0.20092495,-0.13006428,,1.5394599999999998,1.7445072,,4.07166,3.5088842,,1.01015,0.9983337,,4.93338,4.991895,,1.99545,2.072091,,0.614,0.5068706,,2.1737,1.9128406,,0.9943,0.70208037,,3.2943159,3.6684794,,1.6452000000000002,2.1344516,
21,,0.4677309,0.4611405,,0.3135772,0.28221956,,0.00536895,0.067282975,,0.1442989,0.14488143,,0.42165485,0.22098458,,3.23179,3.0162952,,0.853,0.6364319,,0.819,0.9741166,,3.68387,3.7276182,,2.16373,2.0328567,,2.0171,2.055216,,0.5226,0.8624704,,1.0013,0.87306046,,1.7375000000000005,2.3436122,,1.3925,1.7040482,
22,,0.4737660999999999,0.5234951,,0.15783605,0.13428053,,0.1439106,0.26813352,,-0.0801865,-0.046354193,,0.0575003,-0.12569469,,4.32495,3.0207667,,3.4591100000000004,2.942269,,4.69052,5.585031,,1.10407,1.9356841,,0.853,0.8943217,,2.5171,2.4109418,,2.7929,2.3084416,,3.2948,2.7493496,,1.1084,1.315267,,0.7536,0.76871043,
23,,0.32033305,0.286127,,0.20592505,0.2297096,,-0.039922,0.0047412254,,0.05011685,0.0591516,,0.1008039,-0.07085521,,2.61127,3.951535,,3.85011,2.9058702,,5.65521,5.3747525,,2.62374,2.931574,,2.33846,2.1617448,,2.7217,2.1020432,,1.81,2.0665576,,4.1061484,3.9584713,,1.6448999999999998,1.1134979,,2.3461,1.3852925,
24,,-0.0365234,-0.04947912,,0.0483427,0.080210485,,0.3488365999999999,0.33010048,,0.34716285,0.2923114,,0.06403805,0.073599435,,5.32581,5.1496706,,2.18468,3.1512725,,1.6972299999999998,1.9308429,,2.17155,3.1683621,,4.63208,3.9043074,,3.5519425,3.8397706,,2.2372,2.030072,,1.8459,1.6449195,,1.6209000000000002,1.7468876,,2.8661,2.676253,
25,,-0.0685545,-0.048038013,,0.0750965,0.0804418,,0.28954185,0.28314552,,0.0844240999999999,0.12607475,,0.1809511999999999,0.09028561,,5.21842,4.8603816,,1.56794,2.9465904,,0.0344,0.8640784,,2.22292,2.016362,,2.82871,2.4559264,,3.6484952,3.8544197,,0.8205,1.0145694,,0.0315,0.5036026,,2.3616,2.0667746,,1.92,1.6107337,
26,,0.2693667,0.2418142,,0.18291365,0.08841654,,-0.06871805,0.001007732,,0.1247366999999999,0.0948538,,0.08657605,-0.03488005,,1.00623,0.9294463,,1.5843699999999998,1.8767512,,5.04562,5.0521693,,1.50883,2.9146585,,1.59842,1.7758001,,1.1479,0.97406906,,1.8393,1.3206578,,3.4999114,3.8155217,,1.4307999999999998,1.8490522,,1.3185,1.4363226,
27,,0.48588985,0.51351094,,0.0512274499999999,-0.0067355335,,0.35231595,0.32517612,,0.4195233,0.3679981,,0.1216936,0.10610545,,4.03376,3.0328045,,1.87726,2.9178107,,1.2467199999999998,1.4553916,,0.958,0.22989176,,2.09059,2.8364165,,3.0725,2.631856,,2.3426,2.3478913,,1.1837,0.8992579,,0.9541,1.203458,,1.6919,1.8153627,
28,,2.67725815,3.01109,,0.15696765,0.11236125,,0.3042492499999999,0.33048996,,0.17912335,0.13464023,,0.0834791499999999,-0.17463681,,1.32009,1.9222797,,1.92435,1.3777758,,1.47308,1.5960002,,2.0985,-0.014626775,,3.95692,3.8084886,,1.479,2.2187636,,0.541,0.20394793,,1.2381,1.4474018,,1.8225,0.3300559,,1.9062,1.958004,
29,,0.25216805,0.32712,,0.2129633,0.15076137,,0.5904336,0.4420132,,0.17044155,0.1830111,,0.19182805,0.1801146,,3.53291,4.1038027,,1.34365,0.65370685,,4.67994,2.7023342,,1.9067,2.4946806,,3.31336,3.3772717,,2.3315,2.9886737,,0.7596,0.3319776,,2.2786,1.9911983,,1.9605,2.0666184,,2.2289,1.7504864,
30,,0.16197965,0.14991337,,-0.0201603,0.0061046034,,0.39257155,0.39976513,,3.81744335,3.760699,,0.0616837,-0.026672073,,2.96697,3.2239811,,2.65855,2.1105824,,1.41206,2.0620203,,5.49557,5.56444,,2.70424,2.8657439,,0.3377,1.0134549,,0.9887,1.0688293,,0.7013,0.8122065,,5.606,4.545549,,2.0667999999999997,2.113883,
31,,0.85717965,0.78450483,,0.4142113,0.42113426,,0.44997085,0.5124399,,0.27770195,0.24308445,,0.7016051,0.647655,,2.28643,3.044735,,3.0058100000000003,3.2208834,,2.1201,2.7084756,,2.34403,3.2879775,,1.90824,1.7714615,,2.0117,2.235328,,1.4832,1.9669622,,2.6422,3.2627964,,2.2407,2.3634088,,1.9175000000000002,1.6235002,
32,,0.1545058,0.16112179,,3.09402625,3.1137798,,-0.01459425,0.032963965,,0.28618515,0.35947275,,0.3981916,0.32221502,,3.65092,3.4979205,,1.66944,2.3086374,,1.56587,1.9981036,,2.88406,3.0391176,,2.8533600000000003,2.6856883,,1.3525,2.1735885,,2.0357,2.5883057,,1.3473000000000002,1.4227881,,1.8347,1.977369,,3.9693,3.6946616,
33,,0.31500965,0.22164625,,-0.0688608,-0.06269325,,-0.06189435,0.026127439,,0.0564613,0.103174224,,0.332334,0.2397457,,1.44744,1.791386,,2.62371,5.014142,,0.941,0.6692914,,2.31283,2.453151,,0.258,0.44593978,,1.0907,0.34356946,,1.7602965000000002,3.595989,,0.486,0.43418667,,1.7317,2.13707,,0.23609999999999998,0.3958356,
34,,0.2434576,0.26215428,,0.0836795499999999,0.07998686,,0.13381035,-0.012773987,,0.00456415,0.038135644,,0.09093765,0.091437586,,1.86032,2.2404284,,2.37873,3.319821,,1.55372,2.3254755,,1.06918,1.7027117,,2.01809,1.7862054,,0.9368,1.0429415,,0.3092999999999999,0.7302171,,1.5339,1.6433434,,0.668,0.8724087,,0.928,0.8658964,
35,,0.3129421999999999,0.35782748,,0.3455017999999999,0.38630655,,0.0531321499999999,0.09733316,,1.04063655,0.91092676,,-0.0396894,-0.09911197,,0.4479999999999999,0.33058217,,2.4678500000000003,3.1690793,,0.883,0.7446198,,0.553,0.8434836,,5.55631,5.445596,,0.5985,0.58395284,,1.9721,1.8657919,,0.8555,1.1421483,,0.5158,1.0761367,,3.8049636,3.7597835,
36,,0.1129223,0.15349793,,-0.0317012,-0.035811663,,0.1963846,0.16697168,,0.0516058499999999,0.124290064,,0.418842,0.4456268,,4.236190000000001,3.6037443,,4.98869,5.234359,,1.92054,1.8963783,,2.5469700000000004,2.8431087,,4.11421,3.4467373,,1.1597,1.1280805,,3.147045,3.4752495,,1.7486000000000002,1.7997252,,1.3213,1.3020102,,2.1435,2.252475,
37,,0.24602425,0.1920647,,0.1004985,0.13729522,,0.2609742,0.29994795,,0.1143075,0.05809241,,5.0176834,4.5186524,,2.17964,2.8757977,,1.2661399999999998,1.3537213,,1.5706300000000002,2.088667,,2.93609,2.750437,,5.6759900000000005,4.4771276,,0.5272,1.2946291,,0.7996,0.8720226,,1.4965,1.1652277,,2.5464,1.744529,,6.319,4.8645105,
38,,0.06569445,0.08773947,,0.0417063,0.017834097,,0.29665365,0.3324174,,0.2014331499999999,0.103791,,1.3748953,1.6041108,,5.404039999999999,4.10785,,0.4449999999999999,0.41618696,,1.2191,1.0697337,,3.69527,3.1943057,,9.13133,3.2282422,,2.8105,1.8428487,,0.4155999999999999,0.42320165,,1.1461,1.0489345,,2.5571,1.802834,,4.421,1.7323768,
39,,4.1789589,3.785317,,,,,2.0838014,2.092374,,,,,0.1251827,0.039929233,,3.30081,2.3123665,,,,,2.06738,2.5815964,,,,,0.358,1.816292,,3.301,2.9984124,,,,,2.2073,2.0771341,,,,,0.09179999999999999,1.2376212,
